1,3,2,2,1.8,0.99
1,3,2,2,2.2,0.99
1,3,2,2,2.6,0.72
1,3,2,2,3,0.73
1,3,2,3,1,1.16
1,3,2,3,1.4,1.00
1,3,2,3,1.8,0.75
1,3,2,3,2.2,0.75
1,3,2,3,2.6,0.52
1,3,2,3,3,0.52
1,3,3,1,1,1.34
1,3,3,1,1.4,1.11
1,3,3,1,1.8,0.89
1,3,3,1,2.2,0.87
1,3,3,1,2.6,0.63
1,3,3,1,3,0.64
1,3,3,2,1,1.45
1,3,3,2,1.4,1.18
1,3,3,2,1.8,0.93
1,3,3,2,2.2,0.93
1,3,3,2,2.6,0.67
1,3,3,2,3,0.68
1,3,3,3,1,1.49
1,3,3,3,1.4,1.23
1,3,3,3,1.8,0.99
1,3,3,3,2.2,0.97
1,3,3,3,2.6,0.53
1,3,3,3,3,0.53
2,1,1,1,1,1.17
2,1,1,1,1.4,1.00
2,1,1,1,1.8,0.72
2,1,1,1,2.2,0.72
2,1,1,1,2.6,0.56
2,1,1,1,3,0.55
2,1,1,2,1,1.38
2,1,1,2,1.4,1.16
2,1,1,2,1.8,0.89
2,1,1,2,2.2,0.89
2,1,1,2,2.6,0.61
2,1,1,2,3,0.61
2,1,1,3,1,1.59
2,1,1,3,1.4,1.29
2,1,1,3,1.8,0.98
2,1,1,3,2.2,0.98
2,1,1,3,2.6,0.59
2,1,1,3,3,0.58
2,1,2,1,1,1.11
2,1,2,1,1.4,0.92
2,1,2,1,1.8,0.64
2,1,2,1,2.2,0.64
2,1,2,1,2.6,0.55
2,1,2,1,3,0.53
2,1,2,2,1,1.14
2,1,2,2,1.4,0.98
2,1,2,2,1.8,0.75
2,1,2,2,2.2,0.75
2,1,2,2,2.6,0.55
2,1,2,2,3,0.54
2,1,2,3,1,1.29
2,1,2,3,1.4,1.07
2,1,2,3,1.8,0.81
2,1,2,3,2.2,0.81
2,1,2,3,2.6,0.60
2,1,2,3,3,0.59
2,1,3,1,1,0.97
2,1,3,1,1.4,0.83
2,1,3,1,1.8,0.62
2,1,3,1,2.2,0.62
2,1,3,1,2.6,0.52
2,1,3,1,3,0.51
2,1,3,2,1,1.07
2,1,3,2,1.4,0.90
2,1,3,2,1.8,0.67
2,1,3,2,2.2,0.67
2,1,3,2,2.6,0.53
2,1,3,2,3,0.51
2,1,3,3,1,1.18
2,1,3,3,1.4,0.96
2,1,3,3,1.8,0.73
2,1,3,3,2.2,0.73
2,1,3,3,2.6,0.58
2,1,3,3,3,0.57
2,2,1,1,1,1.10
2,2,1,1,1.4,0.95
2,2,1,1,1.8,0.69
2,2,1,1,2.2,0.69
2,2,1,1,2.6,0.54
2,2,1,1,3,0.53
2,2,1,2,1,1.31
2,2,1,2,1.4,1.08
2,2,1,2,1.8,0.84
2,2,1,2,2.2,0.84
2,2,1,2,2.6,0.59
2,2,1,2,3,0.58
2,2,1,3,1,1.52
2,2,1,3,1.4,1.23
2,2,1,3,1.8,0.94
2,2,1,3,2.2,0.94
2,2,1,3,2.6,0.56
2,2,1,3,3,0.54
2,2,2,1,1,1.07
2,2,2,1,1.4,0.88
2,2,2,1,1.8,0.60
2,2,2,1,2.2,0.60
2,2,2,1,2.6,0.52
2,2,2,1,3,0.50
2,2,2,2,1,1.11
2,2,2,2,1.4,0.95
2,2,2,2,1.8,0.71
2,2,2,2,2.2,0.71
2,2,2,2,2.6,0.54
2,2,2,2,3,0.51
2,2,2,3,1,1.24
2,2,2,3,1.4,1.04
2,2,2,3,1.8,0.78
2,2,2,3,2.2,0.78
2,2,2,3,2.6,0.59
2,2,2,3,3,0.57
2,2,3,1,1,0.92
2,2,3,1,1.4,0.79
2,2,3,1,1.8,0.60
2,2,3,1,2.2,0.60
2,2,3,1,2.6,0.50
2,2,3,1,3,0.49
2,2,3,2,1,1.01
2,2,3,2,1.4,0.85
2,2,3,2,1.8,0.65
2,2,3,2,2.2,0.65
2,2,3,2,2.6,0.51
2,2,3,2,3,0.49
2,2,3,3,1,1.15
2,2,3,3,1.4,0.93
2,2,3,3,1.8,0.72
2,2,3,3,2.2,0.71
2,2,3,3,2.6,0.56
2,2,3,3,3,0.55
2,3,1,1,1,1.05
2,3,1,1,1.4,0.91
2,3,1,1,1.8,0.65
2,3,1,1,2.2,0.65
2,3,1,1,2.6,0.50
2,3,1,1,3,0.49
2,3,1,2,1,1.25
2,3,1,2,1.4,1.03
2,3,1,2,1.8,0.79
2,3,1,2,2.2,0.79
2,3,1,2,2.6,0.56
2,3,1,2,3,0.56
2,3,1,3,1,1.45
2,3,1,3,1.4,1.17
2,3,1,3,1.8,0.90
2,3,1,3,2.2,0.90
2,3,1,3,2.6,0.54
2,3,1,3,3,0.52
2,3,2,1,1,1.00
2,3,2,1,1.4,0.84
2,3,2,1,1.8,0.58
2,3,2,1,2.2,0.58
2,3,2,1,2.6,0.50
2,3,2,1,3,0.49
2,3,2,2,1,1.06
2,3,2,2,1.4,0.91
2,3,2,2,1.8,0.67
2,3,2,2,2.2,0.67
2,3,2,2,2.6,0.51
2,3,2,2,3,0.49
2,3,2,3,1,1.18
2,3,2,3,1.4,0.99
2,3,2,3,1.8,0.75
2,3,2,3,2.2,0.75
2,3,2,3,2.6,0.55
2,3,2,3,3,0.53
2,3,3,1,1,0.86
2,3,3,1,1.4,0.75
2,3,3,1,1.8,0.56
2,3,3,1,2.2,0.56
2,3,3,1,2.6,0.48
2,3,3,1,3,0.47
2,3,3,2,1,0.98
2,3,3,2,1.4,0.83
2,3,3,2,1.8,0.63
2,3,3,2,2.2,0.63
2,3,3,2,2.6,0.49
2,3,3,2,3,0.48
2,3,3,3,1,1.09
2,3,3,3,1.4,0.88
2,3,3,3,1.8,0.68
2,3,3,3,2.2,0.68
2,3,3,3,2.6,0.53
2,3,3,3,3,0.52
3,1,1,1,1,1.07
3,1,1,1,1.4,0.93
3,1,1,1,1.8,0.70
3,1,1,1,2.2,0.70
3,1,1,1,2.6,0.56
3,1,1,1,3,0.56
3,1,1,2,1,1.26
3,1,1,2,1.4,1.06
3,1,1,2,1.8,0.82
3,1,1,2,2.2,0.82
3,1,1,2,2.6,0.60
3,1,1,2,3,0.60
3,1,1,3,1,1.49
3,1,1,3,1.4,1.16
3,1,1,3,1.8,0.77
3,1,1,3,2.2,0.76
3,1,1,3,2.6,0.57
3,1,1,3,3,0.56
3,1,2,1,1,1.02
3,1,2,1,1.4,0.86
3,1,2,1,1.8,0.65
3,1,2,1,2.2,0.65
3,1,2,1,2.6,0.56
3,1,2,1,3,0.56
3,1,2,2,1,1.08
3,1,2,2,1.4,0.92
3,1,2,2,1.8,0.70
3,1,2,2,2.2,0.70
3,1,2,2,2.6,0.56
3,1,2,2,3,0.55
3,1,2,3,1,1.24
3,1,2,3,1.4,1.02
3,1,2,3,1.8,0.80
3,1,2,3,2.2,0.80
3,1,2,3,2.6,0.60
3,1,2,3,3,0.59
3,1,3,1,1,0.90
3,1,3,1,1.4,0.77
3,1,3,1,1.8,0.62
3,1,3,1,2.2,0.62
3,1,3,1,2.6,0.54
3,1,3,1,3,0.54
3,1,3,2,1,1.02
3,1,3,2,1.4,0.85
3,1,3,2,1.8,0.66
3,1,3,2,2.2,0.66
3,1,3,2,2.6,0.53
3,1,3,2,3,0.53
3,1,3,3,1,1.14
3,1,3,3,1.4,0.93
3,1,3,3,1.8,0.72
3,1,3,3,2.2,0.72
3,1,3,3,2.6,0.55
3,1,3,3,3,0.55
3,2,1,1,1,1.04
3,2,1,1,1.4,0.90
3,2,1,1,1.8,0.67
3,2,1,1,2.2,0.67
3,2,1,1,2.6,0.55
3,2,1,1,3,0.55
3,2,1,2,1,1.23
3,2,1,2,1.4,1.02
3,2,1,2,1.8,0.79
3,2,1,2,2.2,0.78
3,2,1,2,2.6,0.57
3,2,1,2,3,0.57
3,2,1,3,1,1.46
3,2,1,3,1.4,1.12
3,2,1,3,1.8,0.74
3,2,1,3,2.2,0.73
3,2,1,3,2.6,0.54
3,2,1,3,3,0.53
3,2,2,1,1,1.00
3,2,2,1,1.4,0.84
3,2,2,1,1.8,0.63
3,2,2,1,2.2,0.62
3,2,2,1,2.6,0.54
3,2,2,1,3,0.54
3,2,2,2,1,1.05
3,2,2,2,1.4,0.90
3,2,2,2,1.8,0.67
3,2,2,2,2.2,0.67
3,2,2,2,2.6,0.54
3,2,2,2,3,0.53
3,2,2,3,1,1.21
3,2,2,3,1.4,1.00
3,2,2,3,1.8,0.77
3,2,2,3,2.2,0.77
3,2,2,3,2.6,0.57
3,2,2,3,3,0.56
3,2,3,1,1,0.87
3,2,3,1,1.4,0.75
3,2,3,1,1.8,0.60
3,2,3,1,2.2,0.60
3,2,3,1,2.6,0.52
3,2,3,1,3,0.52
3,2,3,2,1,0.97
3,2,3,2,1.4,0.82
3,2,3,2,1.8,0.65
3,2,3,2,2.2,0.65
3,2,3,2,2.6,0.52
3,2,3,2,3,0.51
3,2,3,3,1,1.10
3,2,3,3,1.4,0.90
3,2,3,3,1.8,0.70
3,2,3,3,2.2,0.70
3,2,3,3,2.6,0.54
3,2,3,3,3,0.53
3,3,1,1,1,0.99
3,3,1,1,1.4,0.85
3,3,1,1,1.8,0.65
3,3,1,1,2.2,0.65
3,3,1,1,2.6,0.52
3,3,1,1,3,0.52
3,3,1,2,1,1.18
3,3,1,2,1.4,0.96
3,3,1,2,1.8,0.76
3,3,1,2,2.2,0.76
3,3,1,2,2.6,0.55
3,3,1,2,3,0.55
3,3,1,3,1,1.38
3,3,1,3,1.4,1.06
3,3,1,3,1.8,0.69
3,3,1,3,2.2,0.69
3,3,1,3,2.6,0.51
3,3,1,3,3,0.51
3,3,2,1,1,0.96
3,3,2,1,1.4,0.79
3,3,2,1,1.8,0.60
3,3,2,1,2.2,0.60
3,3,2,1,2.6,0.52
3,3,2,1,3,0.51
3,3,2,2,1,1.02
3,3,2,2,1.4,0.85
3,3,2,2,1.8,0.65
3,3,2,2,2.2,0.65
3,3,2,2,2.6,0.52
3,3,2,2,3,0.51
3,3,2,3,1,1.15
3,3,2,3,1.4,0.95
3,3,2,3,1.8,0.72
3,3,2,3,2.2,0.72
3,3,2,3,2.6,0.55
3,3,2,3,3,0.54
3,3,3,1,1,0.83
3,3,3,1,1.4,0.72
3,3,3,1,1.8,0.57
3,3,3,1,2.2,0.57
3,3,3,1,2.6,0.50
3,3,3,1,3,0.50
3,3,3,2,1,0.94
3,3,3,2,1.4,0.79
3,3,3,2,1.8,0.61
3,3,3,2,2.2,0.61
3,3,3,2,2.6,0.50
3,3,3,2,3,0.49
3,3,3,3,1,1.06
3,3,3,3,1.4,0.86
3,3,3,3,1.8,0.67
3,3,3,3,2.2,0.67
3,3,3,3,2.6,0.51
3,3,3,3,3,0.51
